31;REL-L;S
41;PURPOSE;HIGHWAY
42;T-OR-D;THROUGH
58;PURPOSE;RR
76;SPAN;MEDIUM
49;ERECTED;1900
88;LENGTH;1060
4;T-OR-D;THROUGH
23;CLEAR-G;G
7;T-OR-D;THROUGH
43;LANES;2
89;MATERIAL;STEEL
33;PURPOSE;HIGHWAY
69;LENGTH;2122
6;T-OR-D;THROUGH
9;TYPE;WOOD
61;LENGTH;1730
59;SPAN;MEDIUM
92;SPAN;MEDIUM
50;MATERIAL;STEEL
80;CLEAR-G;G
84;TYPE;ARCH
99;ERECTED;1955
13;TYPE;WOOD
86;CLEAR-G;N
91;LOCATION;48
41;REL-L;F
18;LOCATION;29
58;ERECTED;1904
56;TYPE;SIMPLE-T
9;MATERIAL;WOOD
36;T-OR-D;THROUGH
13;MATERIAL;WOOD
74;LOCATION;26
97;TYPE;CANTILEV
27;LOCATION;31
25;T-OR-D;THROUGH
21;T-OR-D;THROUGH
95;SPAN;MEDIUM
28;SPAN;MEDIUM
71;LENGTH;885
53;LANES;2
105;LOCATION;44
48;ERECTED;1900
82;REL-L;S
16;SPAN;MEDIUM
82;LOCATION;17
57;SPAN;MEDIUM
82;TYPE;SIMPLE-T
77;PURPOSE;HIGHWAY
51;TYPE;CANTILEV
35;PURPOSE;HIGHWAY
50;TYPE;SIMPLE-T
44;CLEAR-G;G
19;LENGTH;1000
22;LENGTH;1200
