1;ERECTED;1818
95;T-OR-D;THROUGH
93;SPAN;MEDIUM
78;SPAN;LONG
57;T-OR-D;THROUGH
38;SPAN;MEDIUM
41;LOCATION;11
4;LOCATION;29
17;PURPOSE;RR
7;LENGTH;1000
27;TYPE;SIMPLE-T
96;LOCATION;14
54;LANES;2
38;PURPOSE;HIGHWAY
64;ERECTED;1914
8;SPAN;SHORT
104;LENGTH;870
67;SPAN;LONG
104;ERECTED;1969
86;CLEAR-G;N
35;LANES;2
84;T-OR-D;THROUGH
73;TYPE;SUSPEN
15;REL-L;S-F
95;ERECTED;1951
51;LANES;2
63;ERECTED;1911
101;CLEAR-G;G
83;REL-L;F
21;PURPOSE;HIGHWAY
6;SPAN;MEDIUM
46;PURPOSE;RR
32;ERECTED;1888
100;LANES;2
63;TYPE;CANTILEV
23;TYPE;SIMPLE-T
96;MATERIAL;STEEL
61;CLEAR-G;G
85;MATERIAL;STEEL
52;CLEAR-G;G
66;MATERIAL;STEEL
65;MATERIAL;STEEL
56;REL-L;S-F
62;CLEAR-G;G
46;MATERIAL;STEEL
78;TYPE;CANTILEV
104;LANES;6
54;LENGTH;1417
75;PURPOSE;HIGHWAY
94;CLEAR-G;G
42;LOCATION;9
61;ERECTED;1909
28;TYPE;SUSPEN
28;CLEAR-G;G
49;PURPOSE;HIGHWAY
61;REL-L;F
