2;LANES;2
91;ERECTED;1945
4;T-OR-D;THROUGH
102;LENGTH;980
11;LANES;2
14;LANES;2
85;CLEAR-G;G
6;TYPE;WOOD
105;PURPOSE;HIGHWAY
62;TYPE;CANTILEV
3;T-OR-D;THROUGH
80;ERECTED;1928
6;PURPOSE;HIGHWAY
24;TYPE;SIMPLE-T
18;SPAN;MEDIUM
36;LANES;2
48;CLEAR-G;G
16;T-OR-D;THROUGH
39;LOCATION;27
32;T-OR-D;THROUGH
102;LOCATION;33
59;REL-L;F
79;SPAN;MEDIUM
35;PURPOSE;HIGHWAY
105;ERECTED;1975
102;REL-L;S-F
63;TYPE;CANTILEV
6;LANES;2
24;LANES;2
72;LENGTH;2365
104;TYPE;ARCH
2;CLEAR-G;N
87;LANES;4
38;MATERIAL;STEEL
92;PURPOSE;HIGHWAY
75;TYPE;CANTILEV
55;T-OR-D;THROUGH
97;LENGTH;1031
39;TYPE;WOOD
29;TYPE;ARCH
42;T-OR-D;THROUGH
69;MATERIAL;STEEL
102;SPAN;MEDIUM
28;TYPE;SUSPEN
99;ERECTED;1955
22;REL-L;S
6;MATERIAL;WOOD
5;LOCATION;23
91;PURPOSE;HIGHWAY
22;SPAN;SHORT
92;SPAN;MEDIUM
19;MATERIAL;WOOD
77;MATERIAL;STEEL
24;LOCATION;10
25;TYPE;SIMPLE-T
12;LANES;2
86;ERECTED;1937
34;LOCATION;45
28;LENGTH;1080
41;LOCATION;11
58;MATERIAL;STEEL
56;MATERIAL;STEEL
74;LENGTH;884
19;CLEAR-G;N
70;PURPOSE;WALK
74;PURPOSE;HIGHWAY
43;CLEAR-G;G
101;CLEAR-G;G
76;MATERIAL;STEEL
84;LENGTH;1450
