26;TYPE;SIMPLE-T
1;T-OR-D;THROUGH
27;REL-L;F
93;T-OR-D;THROUGH
100;TYPE;CONT-T
53;PURPOSE;RR
101;MATERIAL;STEEL
22;ERECTED;1876
60;T-OR-D;THROUGH
19;MATERIAL;WOOD
103;CLEAR-G;G
89;SPAN;MEDIUM
82;MATERIAL;STEEL
106;PURPOSE;HIGHWAY
35;LENGTH;1000
97;REL-L;F
69;LANES;2
62;REL-L;F
36;CLEAR-G;G
77;ERECTED;1927
28;PURPOSE;HIGHWAY
20;PURPOSE;RR
63;LOCATION;43
59;TYPE;SIMPLE-T
95;PURPOSE;HIGHWAY
87;T-OR-D;DECK
20;T-OR-D;THROUGH
13;LOCATION;33
10;PURPOSE;HIGHWAY
88;LANES;4
98;PURPOSE;HIGHWAY
52;T-OR-D;THROUGH
34;CLEAR-G;G
96;ERECTED;1951
85;CLEAR-G;G
103;LANES;4
29;LOCATION;3
27;LOCATION;31
92;SPAN;MEDIUM
10;TYPE;WOOD
26;MATERIAL;STEEL
80;MATERIAL;STEEL
62;LOCATION;49
51;CLEAR-G;G
15;ERECTED;1859
67;T-OR-D;THROUGH
63;LENGTH;1652
51;LENGTH;1850
99;CLEAR-G;G
42;CLEAR-G;G
64;ERECTED;1914
22;LENGTH;1200
93;SPAN;MEDIUM
75;ERECTED;1927
93;TYPE;SIMPLE-T
32;T-OR-D;THROUGH
