47;MATERIAL;STEEL
75;LENGTH;1770
10;REL-L;S
45;LENGTH;4000
91;LENGTH;2160
103;LOCATION;9
12;TYPE;WOOD
63;MATERIAL;STEEL
81;LANES;4
48;LANES;2
53;LOCATION;35
21;TYPE;SUSPEN
9;LANES;1
19;T-OR-D;THROUGH
10;T-OR-D;THROUGH
65;TYPE;SIMPLE-T
87;MATERIAL;STEEL
107;LOCATION;43
97;SPAN;LONG
19;CLEAR-G;N
58;SPAN;LONG
31;LENGTH;1161
55;CLEAR-G;G
53;CLEAR-G;G
74;CLEAR-G;G
22;TYPE;WOOD
59;ERECTED;1908
72;SPAN;MEDIUM
104;LOCATION;24
52;MATERIAL;STEEL
47;LANES;2
92;LOCATION;52
57;MATERIAL;STEEL
27;CLEAR-G;G
67;PURPOSE;HIGHWAY
30;MATERIAL;IRON
64;PURPOSE;RR
53;REL-L;S
105;REL-L;F
90;LANES;2
81;MATERIAL;STEEL
27;PURPOSE;RR
