17;PURPOSE;RR
79;REL-L;F
86;T-OR-D;DECK
100;PURPOSE;HIGHWAY
87;T-OR-D;DECK
85;LOCATION;6
47;CLEAR-G;G
21;LOCATION;1
41;CLEAR-G;G
41;MATERIAL;IRON
89;TYPE;SIMPLE-T
70;LOCATION;30
84;SPAN;LONG
46;LENGTH;2264
105;REL-L;F
61;CLEAR-G;G
32;ERECTED;1888
14;PURPOSE;RR
39;SPAN;SHORT
69;TYPE;SIMPLE-T
33;LOCATION;19
1;LANES;2
74;ERECTED;1926
19;ERECTED;1870
84;ERECTED;1931
36;SPAN;MEDIUM
93;T-OR-D;THROUGH
11;CLEAR-G;N
34;T-OR-D;THROUGH
12;REL-L;S
10;TYPE;WOOD
4;ERECTED;1837
25;ERECTED;1883
61;LOCATION;36
89;LANES;2
101;ERECTED;1959
97;CLEAR-G;G
7;LENGTH;1000
22;LOCATION;24
96;T-OR-D;DECK
11;MATERIAL;WOOD
6;PURPOSE;HIGHWAY
