249;Model;77
383;Model;82
199;Horsepower;100.0
396;Acceleration;17.0
280;Weight;2855.
154;Horsepower;75.00
76;Cylinders;8
384;Acceleration;15.3
139;Origin;Japan
217;Horsepower;88.00
290;Acceleration;17.3
201;Displacement;200.0
344;Horsepower;0
395;Model;82
387;Acceleration;14.7
304;Origin;US
381;Acceleration;18.0
377;Weight;2640.
67;Displacement;97.00
321;Displacement;151.0
62;Model;71
389;Weight;2160.
233;Model;77
197;Acceleration;13.9
278;Displacement;134.0
28;Acceleration;14.5
36;Cylinders;4
90;Model;72
217;Origin;Europe
238;Displacement;350.0
364;Horsepower;75.00
270;Origin;US
4;Displacement;304.0
239;Displacement;400.0
70;Acceleration;12.0
319;Origin;US
261;Horsepower;95.00
107;Displacement;232.0
20;Cylinders;8
157;Origin;Japan
119;Cylinders;3
404;Acceleration;11.6
313;Acceleration;16.0
316;Origin;US
125;Origin;Europe
51;Cylinders;8
7;Cylinders;8
292;Cylinders;6
20;Acceleration;10.0
146;Horsepower;150.0
202;Displacement;232.0
341;Weight;2910.
181;Origin;Japan
390;Horsepower;75.00
281;Model;78
400;Weight;2370.
212;Acceleration;17.0
130;Horsepower;110.0
21;Model;70
278;Horsepower;95.00
51;Horsepower;170.0
52;Model;71
342;Weight;2420.
386;Acceleration;17.6
365;Horsepower;100.0
231;Acceleration;13.7
240;Model;77
406;Horsepower;82.00
159;Model;74
32;Acceleration;14.0
186;Weight;2957.
62;Acceleration;18.0
101;Horsepower;150.0
335;Displacement;121.0
202;Origin;US
83;Cylinders;8
173;Origin;US
152;Horsepower;52.00
344;Displacement;140.0
239;Horsepower;190.0
314;Horsepower;115.0
293;Model;79
292;Horsepower;110.0
75;Cylinders;8
11;Model;70
222;Model;76
285;Origin;Europe
150;Acceleration;15.5
364;Model;81
39;Cylinders;4
83;Weight;4077.
123;Weight;4082.
60;Horsepower;76.00
193;Cylinders;4
133;Weight;3102.
328;Origin;Japan
374;Displacement;200.0
31;Acceleration;15.0
392;Displacement;91.00
388;Horsepower;70.00
314;Acceleration;11.3
194;Cylinders;4
297;Displacement;350.0
305;Displacement;183.0
324;Weight;3381.
247;Displacement;97.00
11;Horsepower;115.0
81;Weight;4098.
185;Cylinders;4
45;Origin;US
