66;Displacement;97.50
301;Acceleration;14.0
40;Displacement;97.00
24;Origin;US
82;Acceleration;16.0
175;Weight;2171.
221;Displacement;350.0
368;Cylinders;4
243;Horsepower;75.00
121;Acceleration;14.0
280;Origin;US
172;Weight;3039.
255;Horsepower;70.00
6;Displacement;429.0
265;Horsepower;90.00
44;Displacement;250.0
151;Cylinders;4
134;Weight;2875.
339;Cylinders;4
230;Displacement;260.0
52;Acceleration;12.0
186;Horsepower;88.00
304;Acceleration;15.0
212;Origin;Japan
64;Acceleration;20.5
357;Weight;1985.
192;Horsepower;92.00
5;Weight;3449.
279;Displacement;156.0
14;Displacement;383.0
92;Origin;Japan
40;Origin;Europe
62;Horsepower;69.00
94;Displacement;304.0
147;Cylinders;8
139;Origin;Japan
390;Acceleration;14.5
203;Acceleration;22.2
20;Displacement;455.0
389;Origin;Japan
329;Acceleration;15.2
49;Weight;4096.
402;Cylinders;4
40;Weight;1978.
114;Cylinders;8
375;Displacement;225.0
308;Origin;US
64;Displacement;91.00
399;Horsepower;96.00
109;Horsepower;95.00
221;Origin;US
364;Displacement;108.0
296;Horsepower;135.0
81;Cylinders;8
340;Cylinders;4
216;Model;76
315;Displacement;173.0
38;Acceleration;14.0
137;Weight;1950.
11;Cylinders;4
317;Cylinders;4
189;Displacement;91.00
123;Model;73
99;Displacement;400.0
377;Cylinders;4
278;Acceleration;14.8
267;Weight;3070.
295;Weight;3955.
313;Origin;US
7;Cylinders;8
227;Acceleration;15.5
4;Horsepower;150.0
317;Horsepower;76.00
