100;Horsepower;158.0
61;Weight;1773.
98;Origin;US
190;Model;76
107;Cylinders;6
135;Model;74
286;Cylinders;4
368;Model;81
349;Cylinders;6
399;Displacement;144.0
396;Displacement;262.0
299;Displacement;267.0
81;Displacement;307.0
387;Displacement;105.0
171;Cylinders;6
323;Model;80
384;Origin;Europe
18;Displacement;302.0
111;Acceleration;14.0
91;Weight;2164.
353;Displacement;81.00
326;Displacement;134.0
190;Weight;2464.
355;Acceleration;19.4
21;Origin;Japan
182;Acceleration;14.5
186;Origin;Europe
335;Displacement;121.0
220;Model;76
156;Displacement;116.0
286;Horsepower;71.00
376;Horsepower;88.00
90;Displacement;120.0
120;Weight;2310.
102;Cylinders;8
314;Horsepower;115.0
96;Cylinders;8
116;Origin;Japan
170;Model;75
231;Displacement;318.0
320;Cylinders;4
343;Model;80
42;Displacement;225.0
30;Cylinders;4
329;Weight;2265.
200;Origin;US
86;Displacement;120.0
248;Acceleration;14.1
197;Origin;US
26;Acceleration;20.5
395;Weight;2945.
310;Displacement;105.0
155;Displacement;90.00
332;Origin;Japan
270;Horsepower;145.0
314;Displacement;173.0
405;Displacement;120.0
10;Acceleration;8.5
76;Model;72
66;Horsepower;80.00
356;Weight;2050.
181;Weight;2545.
139;Cylinders;4
225;Displacement;111.0
253;Model;78
232;Model;77
122;Acceleration;15.5
138;Displacement;122.0
2;Cylinders;8
132;Model;73
353;Weight;1760.
368;Origin;Europe
152;Origin;Japan
