124;Model;73
140;Origin;US
274;Displacement;98.00
345;Origin;Japan
321;Origin;US
289;Cylinders;6
314;Horsepower;115.0
177;Acceleration;16.0
164;Weight;4668.
351;Cylinders;4
192;Origin;US
130;Acceleration;14.0
324;Weight;3381.
148;Model;74
174;Cylinders;8
113;Displacement;360.0
402;Origin;US
13;Weight;4034.
90;Model;72
90;Origin;Japan
279;Model;78
107;Weight;2945.
73;Cylinders;8
320;Horsepower;65.00
352;Cylinders;4
258;Origin;US
47;Displacement;400.0
145;Model;74
204;Model;76
3;Model;70
394;Acceleration;16.2
391;Origin;Japan
212;Displacement;85.00
377;Horsepower;88.00
131;Displacement;156.0
360;Horsepower;65.00
125;Cylinders;4
61;Weight;1773.
81;Cylinders;8
300;Horsepower;150.0
91;Model;72
210;Acceleration;17.8
64;Origin;US
88;Model;72
340;Weight;1845.
107;Cylinders;6
127;Origin;Europe
315;Cylinders;6
225;Model;77
324;Acceleration;18.7
399;Cylinders;4
226;Horsepower;58.00
285;Weight;3410.
378;Acceleration;18.0
83;Origin;US
382;Weight;2865.
231;Weight;4140.
158;Displacement;108.0
296;Displacement;318.0
136;Origin;US
176;Horsepower;83.00
40;Origin;Europe
187;Horsepower;98.00
395;Acceleration;16.4
193;Horsepower;79.00
225;Acceleration;14.8
38;Origin;Japan
54;Cylinders;4
213;Model;76
11;Cylinders;4
368;Acceleration;15.4
338;Displacement;85.00
180;Acceleration;16.5
161;Cylinders;6
271;Cylinders;6
203;Horsepower;52.00
149;Cylinders;4
374;Weight;3060.
357;Weight;1985.
118;Weight;2379.
223;Origin;US
132;Model;73
117;Model;73
92;Origin;Japan
144;Cylinders;8
132;Displacement;350.0
296;Model;79
356;Horsepower;62.00
199;Cylinders;6
177;Displacement;232.0
255;Cylinders;4
285;Horsepower;133.0
220;Displacement;350.0
149;Model;74
200;Horsepower;105.0
5;Model;70
5;Origin;US
25;Model;70
87;Horsepower;69.00
232;Weight;4295.
179;Acceleration;13.5
88;Origin;US
384;Cylinders;4
59;Origin;Europe
135;Acceleration;16.0
23;Horsepower;97.00
211;Origin;Europe
375;Model;81
111;Acceleration;14.0
360;Weight;2380.
385;Model;82
257;Model;78
239;Weight;4325.
169;Weight;3897.
52;Model;71
385;Origin;Japan
214;Horsepower;72.00
48;Cylinders;8
326;Horsepower;90.00
160;Origin;US
159;Displacement;79.00
196;Model;76
279;Acceleration;16.7
323;Displacement;151.0
108;Acceleration;16.5
302;Model;79
285;Displacement;163.0
55;Model;71
294;Weight;3725.
248;Cylinders;4
58;Acceleration;14.0
185;Acceleration;15.0
82;Origin;US
48;Acceleration;13.5
351;Displacement;79.00
397;Acceleration;14.5
235;Acceleration;17.7
116;Displacement;97.00
343;Cylinders;4
62;Displacement;72.00
74;Model;72
74;Origin;US
285;Model;78
204;Cylinders;4
250;Horsepower;110.0
235;Model;77
316;Displacement;151.0
279;Weight;2745.
16;Model;70
287;Origin;Japan
148;Displacement;304.0
395;Model;82
107;Displacement;232.0
147;Cylinders;8
70;Acceleration;12.0
151;Horsepower;78.00
2;Acceleration;11.5
344;Weight;2905.
251;Origin;Japan
317;Horsepower;76.00
400;Cylinders;4
296;Cylinders;8
189;Displacement;91.00
95;Horsepower;145.0
333;Origin;Europe
128;Cylinders;4
138;Model;74
148;Horsepower;150.0
388;Cylinders;4
296;Acceleration;15.2
275;Cylinders;4
304;Model;79
368;Weight;2800.
126;Model;73
145;Horsepower;150.0
71;Cylinders;8
97;Weight;3777.
220;Weight;4380.
157;Acceleration;15.0
163;Displacement;250.0
338;Horsepower;0
210;Weight;3193.
186;Model;75
