44;Weight;3302.
82;Horsepower;140.0
181;Horsepower;97.00
20;Acceleration;10.0
2;Model;70
191;Displacement;116.0
78;Displacement;400.0
182;Horsepower;97.00
207;Displacement;225.0
327;Acceleration;17.5
74;Displacement;304.0
177;Displacement;232.0
242;Weight;2740.
357;Origin;Japan
217;Weight;3270.
254;Cylinders;4
235;Horsepower;100.0
122;Acceleration;15.5
152;Horsepower;52.00
323;Model;80
243;Cylinders;4
388;Weight;2125.
47;Displacement;400.0
341;Origin;Japan
24;Model;70
395;Horsepower;110.0
94;Weight;3672.
326;Origin;Japan
211;Origin;Europe
53;Displacement;258.0
200;Weight;3353.
327;Cylinders;4
152;Acceleration;16.5
146;Displacement;318.0
162;Weight;3432.
67;Displacement;97.00
141;Origin;US
119;Horsepower;90.00
322;Displacement;140.0
53;Horsepower;110.0
171;Model;75
84;Acceleration;14.5
160;Model;75
396;Model;82
309;Origin;US
375;Origin;US
213;Horsepower;75.00
204;Acceleration;22.1
105;Model;73
142;Model;74
187;Acceleration;14.5
278;Cylinders;4
293;Weight;3840.
214;Horsepower;72.00
231;Origin;US
96;Cylinders;8
55;Displacement;250.0
400;Cylinders;4
102;Horsepower;215.0
231;Displacement;318.0
377;Displacement;112.0
349;Displacement;173.0
233;Weight;3520.
232;Horsepower;130.0
295;Displacement;351.0
290;Origin;US
272;Displacement;302.0
118;Horsepower;94.00
129;Cylinders;8
371;Cylinders;6
322;Weight;2870.
376;Displacement;112.0
145;Displacement;350.0
