719;class;607
365;phone;212/769-1144
346;city;new york
93;type;american
512;type;asian
792;class;680
553;city;las vegas
763;city;new york city
225;city;los angeles
151;city;atlanta
299;type;italian
228;class;115
379;class;266
293;phone;212/684-2122
99;city;new york
652;phone;818-795-2478
317;type;french
35;city;los angeles
496;class;383
827;type;cafeterias
313;city;new york
164;phone;404-352-3517
661;phone;310-854-1111
647;type;noodle shops
606;phone;415/398-5700
851;phone;415-387-2244
442;class;329
243;class;130
863;type;pizza
703;class;591
503;type;international
595;class;482
37;type;french
437;phone;212/872-4895
81;class;40
815;city;atlanta
808;city;smyrna
447;phone;212/581-4242
334;city;new york
156;phone;404-266-1440
626;class;513
177;type;international
422;class;309
764;phone;212-524-7000
745;class;633
347;class;234
164;city;atlanta
698;type;hot dogs
349;city;new york
749;phone;718-387-7400
184;type;french (classic)
746;phone;212-687-2953
795;class;683
725;city;new york city
443;phone;212/595-8555
245;type;californian
61;city;new york
694;phone;818-308-2128
565;city;las vegas
418;class;305
633;type;french
26;class;12
619;class;506
744;type;continental
134;city;new york city
565;class;452
321;phone;212/473-2642
155;phone;404/266-1440
828;city;atlanta
763;type;chinese
169;phone;404/876-0676
12;phone;310-392-9025
690;phone;213-782-0181
767;class;655
462;class;349
523;city;atlanta
747;phone;212-697-5198
718;class;606
497;phone;404/264-1334
491;type;american
643;city;san francisco
604;type;french
670;type;californian
226;phone;310/777-5877
253;phone;310/837-6662
320;city;new york
471;type;east european
290;type;mexican
538;phone;702/871-3262
7;city;sherman oaks
55;phone;212/877-3500
162;phone;404-681-2909
463;class;350
771;type;seafood
645;type;mediterranean
132;phone;212-243-4020
629;type;greek and middle eastern
223;phone;415/399-0499
542;type;continental
200;phone;415-775-7036
338;phone;212/343-1212
454;class;341
532;city;atlanta
436;class;323
59;phone;212/757-2245
491;class;378
702;class;590
152;class;75
75;type;tel caribbean
638;class;525
67;city;new york
548;phone;702/252-7777
267;type;american
316;city;new york
275;class;162
25;city;los angeles
820;city;atlanta
737;type;pizza
398;city;new york
131;phone;212/243-4020
466;class;353
789;city;atlanta
101;type;seafood
120;type;japanese
127;class;63
29;phone;310/659-9639
547;class;434
460;city;new york
130;phone;212-245-7992
42;phone;310-652-4025
630;city;san francisco
650;phone;310-458-2889
238;phone;213/467-1052
320;type;coffee bar
683;type;delis
717;class;605
154;city;atlanta
61;phone;212/966-6960
65;city;new york
68;class;33
247;phone;213/734-2773
109;city;new york
835;city;san francisco
306;phone;212/758-0323
400;type;coffee bar
783;phone;702-382-1600
43;type;italian
718;phone;212-242-9502
281;city;los angeles
685;city;rancho park
189;city;san francisco
374;city;new york
264;class;151
848;city;san francisco
123;city;new york
123;type;american
627;phone;415/861-7827
746;city;new york city
705;type;steakhouses
177;phone;404/261-3662
809;type;indian
266;city;los angeles
785;city;las vegas
748;type;pizza
279;city;los angeles
299;city;new york
82;city;new york city
209;phone;415/776-5577
526;phone;404/875-7775
387;phone;212/682-5678
302;phone;212/753-1870
295;class;182
855;class;743
483;type;american
38;class;18
14;phone;213-857-0034
513;type;mediterranean
28;class;13
679;phone;213-655-9045
860;class;748
567;type;italian
710;type;hamburgers
815;type;diners
348;type;asian
817;class;705
432;type;asian
229;type;mexican
107;type;mediterranean
783;class;671
474;city;new york
749;class;637
607;city;san francisco
423;phone;212/972-3315
175;type;continental
34;phone;213-467-1108
502;phone;404/365-8100
420;phone;212/807-1801
44;type;italian
661;class;549
688;class;576
663;class;551
33;class;16
414;class;301
76;phone;212-765-1737
760;type;thai
43;phone;310/829-4313
406;city;new york
45;city;los angeles
714;class;602
279;class;166
157;class;78
124;phone;212-861-8080
161;class;80
724;city;queens
658;phone;310-888-0108
644;class;531
467;type;asian
269;type;italian
469;class;356
680;phone;310-470-4992
144;class;71
543;city;las vegas
165;phone;404/233-7673
276;class;163
702;type;hot dogs
484;phone;212/586-7714
188;city;atlanta
555;city;las vegas
528;phone;404/325-5285
758;city;new york city
372;type;italian
2;type;steakhouses
729;city;queens
233;phone;213/239-6500
75;class;37
483;phone;212/260-5454
121;phone;212/371-8844
585;city;san francisco
435;phone;212/288-2391
790;city;atlanta
509;city;atlanta
128;phone;212-873-3200
144;type;pacific rim
186;class;92
695;city;la
315;class;202
759;class;647
818;class;706
767;type;mexican
504;phone;404/364-0212
830;type;vegetarian
833;type;hamburgers
328;class;215
427;type;coffee bar
140;type;french bistro
199;city;san francisco
283;phone;213/660-4446
360;phone;212/691-6359
586;city;san francisco
143;type;seafood
646;phone;310-475-3585
602;phone;415/546-5000
644;type;mexican/latin american/spanish
342;type;seafood
273;class;160
689;phone;310-451-0843
181;city;atlanta
327;type;seafood
622;type;american
784;class;672
119;class;59
246;city;los angeles
337;type;coffee bar
415;city;new york
518;phone;404/355-5993
129;city;new york
53;class;26
260;city;los angeles
221;phone;415/296-7465
501;type;italian
789;phone;404-223-5039
545;class;432
557;city;las vegas
499;city;atlanta
257;class;144
312;city;new york
398;type;french
522;type;fusion
386;class;273
707;city;studio city
221;class;110
364;class;251
579;city;san francisco
136;phone;702-733-8899
451;phone;212/245-9600
543;phone;702/432-7777
681;type;mexican
413;class;300
339;class;226
167;type;asian
848;type;mexican
647;class;535
184;class;91
286;type;american
534;phone;404/874-5535
143;city;las vegas
534;type;southern
482;city;new york
67;class;33
604;phone;415/391-2233
654;type;coffee shops
787;class;675
215;phone;415/922-0337
614;city;san francisco
367;city;new york
484;class;371
352;city;new york
126;city;new york city
827;class;715
412;class;299
861;phone;415-563-2248
410;type;seafood
414;city;new york
412;type;italian
359;class;246
375;type;american
100;city;new york city
749;type;steakhouses
638;type;italian
368;city;new york
239;class;126
81;type;french
150;type;italian
342;class;229
708;class;596
564;city;las vegas
676;type;american
80;type;french (classic)
839;class;727
149;city;atlanta
678;type;american
763;phone;212-245-0800
464;city;new york
762;type;ukrainian
332;phone;212/333-7788
135;phone;702/733-8899
845;class;733
431;class;318
571;class;458
844;phone;415-626-1985
834;type;californian
447;type;italian
549;type;american
151;class;75
548;type;buffets
487;type;american
407;class;294
71;phone;212/620-4020
693;type;american
529;phone;770/449-0033
379;type;italian
762;class;650
811;phone;770-955-6068
229;class;116
852;class;740
271;city;los angeles
117;class;58
644;city;san francisco
671;class;559
650;city;santa monica
444;type;american
238;class;125
128;city;new york city
180;phone;404-237-2700
388;city;new york
594;phone;415/752-8833
804;class;692
156;city;atlanta
275;type;continental
403;type;american
645;city;san francisco
601;city;san francisco
69;phone;212/754-9494
39;class;19
178;city;atlanta
47;phone;212/582-7200
801;phone;404-523-1929
596;class;483
696;class;584
346;type;asian
140;city;las vegas
81;phone;212/688-6525
574;phone;415/474-4180
475;class;362
47;city;new york
370;city;new york
212;city;san francisco
840;city;san francisco
667;type;coffee shops
288;city;new york
155;type;french
163;class;81
32;type;steakhouses
502;class;389
1;class;0
432;class;319
307;phone;212/727-2775
182;phone;404-237-2700
158;type;american (new)
3;phone;818/762-1221
593;type;asian
373;phone;212/468-8888
289;city;new york
190;city;san francisco
357;class;244
558;class;445
349;type;italian
121;class;60
589;type;steak houses
467;city;new york
464;class;351
544;phone;702/733-3111
481;type;american
266;phone;213/483-6000
342;city;new york
438;city;new york
663;type;coffee shops
420;city;new york
325;type;italian
541;type;coffee shops/diners
406;type;french
17;type;californian
543;type;american
206;class;102
802;class;690
345;type;american
665;type;chinese
244;type;continental
301;class;188
258;city;los angeles
237;phone;213/664-7723
682;city;st. boyle hts.
153;class;76
472;phone;212/666-9490
311;phone;212/995-8500
713;city;glendale
11;city;santa monica
595;city;san francisco
755;type;japanese
461;phone;212/873-3700
403;city;new york
422;city;new york
755;city;new york city
638;city;san francisco
305;city;new york
654;class;542
727;phone;212-673-3783
187;phone;404/875-8424
524;type;american
695;type;diners
732;city;new york city
604;class;491
316;phone;212/940-8185
803;class;691
467;class;354
107;phone;212/724-8585
708;type;desserts
605;city;san francisco
482;phone;212/674-7264
182;city;atlanta
562;phone;702/731-7525
343;city;new york
505;city;atlanta
583;class;470
333;type;french
445;phone;212/501-0776
368;type;seafood
269;phone;818/784-4400
681;phone;310-456-6299
735;type;french (classic)
840;class;728
21;phone;213/665-1891
266;class;153
95;phone;212/807-7400
614;type;italian
194;city;san francisco
77;phone;212/223-5656
579;phone;415/543-8060
81;city;new york
72;city;new york city
259;city;los angeles
89;type;french
848;phone;415-285-7117
658;city;beverly hills
479;type;asian
42;class;20
672;class;560
402;type;italian
703;phone;818-796-7829
636;phone;415/433-7250
382;city;new york
563;class;450
290;city;new york
328;phone;212/505-0005
74;phone;212-477-0777
739;city;new york city
344;phone;212/941-7070
477;city;new york
60;city;new york city
644;phone;415/346-0800
67;phone;212/758-1479
756;phone;212-996-0660
774;class;662
395;phone;212/674-7014
732;class;620
668;type;indonesian
359;city;new york
402;phone;212/727-8022
590;phone;415/882-1333
150;phone;404-261-8186
581;type;french
371;city;new york
24;class;11
44;class;21
532;phone;770/458-7145
227;class;114
829;phone;770-993-1156
513;city;atlanta
761;city;new york city
275;city;los angeles
93;city;new york
208;class;103
201;class;100
457;phone;212/496-6280
163;phone;404/352-3517
672;city;venice
405;type;american
117;city;new york
248;type;american
129;class;64
21;class;10
641;city;san francisco
781;type;italian
799;city;atlanta
558;city;las vegas
753;type;steakhouses
561;phone;702/732-6330
48;phone;212-582-7200
237;city;los angeles
795;city;atlanta
737;phone;212-941-7994
547;type;italian
748;phone;718-858-4300
680;city;century city
350;city;new york
575;phone;415/776-1506
270;type;italian
801;class;689
45;class;22
35;type;american
97;class;48
294;phone;212/308-0112
311;city;new york
757;city;new york city
448;class;335
508;class;395
205;type;american
112;class;55
179;city;atlanta
443;city;new york
357;type;seafood
304;city;new york
342;phone;212/ 986-8080
254;city;los angeles
500;type;american
444;class;331
654;city;beverly hills
94;class;46
247;type;mexican
260;phone;213/628-6717
576;class;463
857;city;san francisco
347;type;american
205;phone;415/777-9779
630;type;asian
91;type;seafood
116;class;57
27;phone;310/274-1893
160;phone;404-874-7600
730;type;pizza
437;class;324
405;class;292
90;phone;212-752-2225
598;class;485
111;city;new york
678;class;566
454;city;new york
750;phone;212-533-5011
536;phone;702/252-7737
788;phone;404-724-0444
125;type;american
16;phone;213-848-6677
819;phone;404-352-9009
760;city;new york city
399;phone;212/ 752-0808
35;class;17
860;city;san francisco
420;class;307
454;type;east european
462;type;asian
