322;class;209
653;city;northridge
713;type;middle eastern
141;city;las vegas
814;class;702
791;city;atlanta
37;city;los angeles
859;type;thai
50;class;24
144;city;las vegas
255;class;142
637;class;524
42;city;w. hollywood
395;class;282
11;city;santa monica
839;type;diners
424;phone;212/581-8030
734;type;cuban
612;phone;415/931-1556
456;city;new york
168;city;atlanta
641;phone;415/541-4949
251;phone;310/277-2333
560;type;continental
243;phone;310/358-8585
342;type;seafood
853;phone;415-775-5979
622;type;american
295;type;american
817;type;thai
244;city;los angeles
139;city;las vegas
352;phone;212/758-5757
718;phone;212-242-9502
432;class;319
36;class;17
690;phone;213-782-0181
377;phone;212/786-1500
495;type;american
140;city;las vegas
455;class;342
167;city;atlanta
122;phone;212-371-8844
391;phone;212/288-8791
481;phone;212/799-0400
736;class;624
560;phone;702/733-2066
232;phone;818/985-4669
754;class;642
336;phone;212/753-5100
77;city;new york
326;class;213
11;type;french
750;type;indian
814;phone;770-418-9969
386;type;asian
506;class;393
551;phone;702/731-7888
767;phone;212-644-6740
845;class;733
69;type;american
791;type;french bistro
720;class;608
523;type;continental
40;city;los angeles
317;phone;212/818-1222
380;city;new york
66;city;new york city
650;city;santa monica
281;phone;310/456-0169
603;phone;415/982-1124
713;city;glendale
294;class;181
716;class;604
634;type;asian
799;class;687
544;city;las vegas
856;type;thai
206;city;san francisco
333;type;french
369;type;italian
223;class;111
765;city;new york city
657;phone;310-399-1955
99;city;new york
518;type;continental
802;phone;404-888-9149
426;type;asian
677;phone;818-508-1570
488;class;375
362;phone;212/533-2233
838;phone;415-921-2149
5;city;bel air
776;class;664
591;city;san francisco
224;city;san francisco
35;type;american
379;phone;212/226-6060
564;class;451
429;type;italian
207;phone;415/668-6654
726;class;614
421;type;american
402;phone;212/727-8022
481;type;american
93;type;american
409;phone;212/941-0479
311;city;new york
571;class;458
1;city;los angeles
368;class;255
63;city;new york
536;city;las vegas
515;type;italian
453;type;italian
415;phone;212/370-1866
581;type;french
190;class;94
10;type;californian
305;type;asian
369;class;256
25;phone;213/655-8880
76;phone;212-765-1737
381;type;latin american
314;type;coffee bar
530;type;southern
19;city;los angeles
765;type;steakhouses
113;class;56
510;class;397
37;phone;818/990-0500
469;class;356
780;class;668
660;phone;310-540-1222
587;city;san francisco
618;phone;415/391-2555
838;class;726
816;type;steakhouses
852;type;hamburgers
486;city;new york
211;class;105
733;type;japanese
225;class;112
850;city;san francisco
787;phone;404-233-5993
458;phone;212/332-7610
97;city;new york
239;type;health food
543;phone;702/432-7777
160;type;french (new)
858;city;san francisco
378;phone;212/481-7372
819;type;mexican
481;city;new york
544;phone;702/733-3111
691;phone;213-935-5280
301;phone;212/206-0059
513;class;400
542;city;las vegas
678;class;566
741;phone;212-580-8686
229;class;116
624;type;italian
842;phone;415-673-1155
759;class;647
253;phone;310/837-6662
171;type;italian
347;class;234
391;city;new york
382;city;new york
341;type;french
813;phone;404-303-8201
380;class;267
20;phone;310-276-0615
318;city;new york
515;phone;770/395-9925
642;class;529
830;type;vegetarian
39;class;19
76;type;caribbean
686;class;574
316;type;french
779;type;steakhouses
351;type;french
13;phone;213/857-0034
738;class;626
484;class;371
454;class;341
406;type;french
92;class;45
259;city;los angeles
217;type;mediterranean
72;class;35
13;city;los angeles
323;phone;212/226-8413
724;type;greek
771;class;659
620;type;or 415/982-3811 asian
709;class;597
640;type;asian
788;phone;404-724-0444
722;class;610
363;phone;212/799-1533
52;class;25
327;city;new york
287;type;french
