657;type;american
294;class;181
772;phone;702-252-7702
111;type;or 212/632-5100 american
596;city;san francisco
309;phone;212/840-6500
155;city;atlanta
496;city;atlanta
694;type;seafood
854;class;742
376;type;american
272;type;italian
20;phone;310-276-0615
650;city;santa monica
740;class;628
432;type;asian
537;city;las vegas
299;phone;212/246-9171
401;type;french
492;city;atlanta
571;class;458
219;class;109
14;phone;213-857-0034
160;city;atlanta
844;phone;415-626-1985
647;city;west la
747;phone;212-697-5198
704;class;592
515;type;italian
844;type;hamburgers
359;type;american
248;city;santa monica
247;type;mexican
800;city;atlanta
633;type;french
828;class;716
859;city;san francisco
206;phone;415-777-9779
184;city;atlanta
198;phone;415-955-5555
268;phone;213/461-8800
636;city;san francisco
194;class;96
298;class;185
468;city;new york
764;type;eclectic
138;type;southwestern
177;class;88
543;type;american
826;class;714
652;class;540
611;class;498
316;type;french
561;phone;702/732-6330
453;class;340
375;phone;212/249-3600
766;city;new york city
207;class;103
86;type;french (classic)
513;type;mediterranean
311;type;french
23;city;los angeles
658;phone;310-888-0108
142;city;las vegas
445;phone;212/501-0776
720;phone;212-260-6800
35;city;los angeles
800;class;688
631;city;san francisco
148;city;las vegas
726;type;hot dogs
100;city;new york city
439;type;asian
641;phone;415/541-4949
848;class;736
666;city;la
3;class;1
794;city;atlanta
187;type;italian
620;class;507
228;city;los angeles
403;type;american
579;type;mexican/latin american/spanish
63;class;31
511;phone;404/255-7277
403;class;290
157;class;78
685;class;573
829;class;717
231;class;118
559;type;asian
428;city;new york
748;phone;718-858-4300
176;city;atlanta
346;type;asian
566;class;453
508;phone;404/607-1622
268;type;californian
377;class;264
344;class;231
816;phone;404-577-4366
693;city;santa monica
468;type;coffee bar
260;type;asian
759;class;647
176;class;87
750;type;indian
253;class;140
162;class;80
654;city;beverly hills
696;type;californian
706;city;pasadena
649;city;beverly hills
831;phone;404-237-7601
89;city;new york
773;class;661
811;class;699
286;type;american
137;phone;702/891-7349
355;phone;212/595-3139
434;type;middle eastern
146;phone;702-734-0410
19;class;9
686;class;574
420;phone;212/807-1801
432;city;new york
138;city;las vegas
114;city;brooklyn
480;phone;212/679-1810
815;class;703
102;type;seafood
297;phone;212/385-0313
84;type;seafood
486;phone;212/486-9592
590;type;american
539;phone;702/732-1424
351;type;french
12;phone;310-392-9025
78;class;38
68;class;33
586;city;san francisco
4;class;1
768;phone;702-385-5016
372;class;259
750;class;638
732;type;ukrainian
73;class;36
32;type;steakhouses
220;type;californian
809;phone;100-813-8212
187;city;atlanta
492;type;international
619;type;american
382;class;269
234;type;californian
206;class;102
665;class;553
735;type;french (classic)
683;phone;213-483-8050
161;phone;404/681-2909
805;type;southern/soul
30;type;seafood
592;type;greek and middle eastern
642;city;san francisco
716;phone;212-254-2054
281;type;italian
339;type;coffee bar
113;phone;718/522-5200
470;class;357
444;class;331
634;class;521
572;city;san francisco
668;type;indonesian
373;city;new york
53;type;coffee bar
409;class;296
516;phone;770/451-0192
617;class;504
237;phone;213/664-7723
789;type;cajun/creole
565;phone;702/794-0700
220;city;san francisco
332;city;new york
555;phone;702/385-7111
141;class;70
774;city;las vegas
27;class;13
135;type;asian
245;city;los angeles
459;class;346
246;class;133
194;phone;415-543-6084
550;class;437
386;city;new york
340;city;new york
148;phone;702-731-4036
522;type;fusion
758;phone;212-249-4615
323;city;new york
332;type;american
723;class;611
842;phone;415-673-1155
640;class;527
44;city;santa monica
657;city;venice
687;phone;310-376-7786
