304;city;new york
99;city;new york
462;class;349
189;phone;415/387-0408
691;city;la
377;city;new york
780;phone;702-792-9900
822;type;vegetarian
81;city;new york
506;type;continental
832;phone;404-768-2705
141;city;las vegas
674;phone;310-397-6654
202;phone;415-673-7779
5;phone;310/472-1211
679;type;chicken
837;city;san francisco
773;type;continental
783;phone;702-382-1600
439;class;326
545;class;432
815;class;703
160;city;atlanta
826;type;japanese
359;class;246
408;type;american
245;phone;310/724-5959
850;type;thai
340;class;227
564;phone;702/871-8826
249;city;pacific palisades
249;type;american
525;phone;404/237-2941
671;city;venice
290;type;mexican
458;class;345
138;phone;702-891-7349
362;type;french
691;class;579
704;city;seal beach
8;phone;818-788-3536
56;type;french (classic)
477;class;364
648;class;536
726;phone;212-799-0243
423;phone;212/972-3315
476;city;new york
851;phone;415-387-2244
588;type;asian
860;city;san francisco
655;type;californian
23;type;french
794;class;682
831;city;atlanta
271;city;los angeles
495;class;382
98;phone;212-627-8273
259;type;italian
845;class;733
476;type;italian
445;class;332
751;phone;212-213-2288
278;phone;213/658-6340
606;type;american
92;city;new york city
603;phone;415/982-1124
800;city;atlanta
417;phone;212/906-9173
565;type;steak houses
96;city;new york city
532;type;southern
452;type;italian
245;city;los angeles
640;type;asian
344;city;new york
389;city;new york
256;class;143
261;city;los angeles
193;class;96
280;phone;213/937-5733
677;type;seafood
161;class;80
692;phone;818-906-8881
697;type;vietnamese
809;city;duluth
569;type;asian
745;city;new york city
142;type;french (new)
251;type;italian
34;city;los angeles
368;city;new york
448;type;asian
360;city;new york
407;class;294
61;city;new york
261;type;american
121;phone;212/371-8844
166;type;continental
598;class;485
353;city;new york
693;city;santa monica
521;city;atlanta
532;phone;770/458-7145
675;city;long beach
413;phone;212/888-6556
224;type;italian
524;type;american
321;type;french
558;phone;702/454-8073
631;city;san francisco
179;type;ext 6108 international
207;class;103
392;type;french
48;class;23
604;city;san francisco
91;city;new york
617;class;504
317;class;204
44;city;santa monica
272;type;italian
38;phone;818-990-0500
221;class;110
577;class;464
573;class;460
189;type;french
58;type;italian
619;type;american
425;class;312
142;phone;702-731-7110
587;type;vegetarian
222;class;110
807;class;695
87;class;43
330;class;217
600;type;
120;type;japanese
512;type;asian
554;class;441
357;type;seafood
40;city;los angeles
848;class;736
236;phone;213/658-8898
172;city;atlanta
605;class;492
334;phone;212/794-0205
455;type;italian
468;class;355
246;phone;310/659-1952
642;type;greek and middle eastern
566;class;453
441;city;new york
367;city;new york
433;city;new york
817;class;705
562;city;las vegas
